"id","state","city","subdistrict","jne_code","sicepat_origin_code","sicepat_destination_code","anteraja_code","jet_code","is_active"
"1609","Jambi","Kab. Merangin","Tabir Timur","DJB20110",NULL,"DJB20112",NULL,NULL,"1"
"1610","Jambi","Kab. Merangin","Tiang Pumpung","DJB20110",NULL,"DJB20111",NULL,NULL,"1"
"1611","Jambi","Kab. Merangin","Tabir Barat","DJB20110",NULL,"DJB20116",NULL,NULL,"1"
"1612","Jambi","Kab. Batang Hari","Muara Bulian","DJB20200",NULL,"DJB20200",NULL,NULL,"1"
"1613","Jambi","Kab. Batang Hari","Batin XXIV","DJB20201",NULL,"DJB20201",NULL,NULL,"1"
"1614","Jambi","Kab. Batang Hari","Maro Sebo Ulu","DJB20202",NULL,"DJB20202",NULL,NULL,"1"
"1615","Jambi","Kab. Batang Hari","Mersam","DJB20203",NULL,"DJB20203",NULL,NULL,"1"
"1616","Jambi","Kab. Batang Hari","Muara Tembesi","DJB20204",NULL,"DJB20204",NULL,NULL,"1"
"1617","Jambi","Kab. Batang Hari","Pemayung","DJB20205",NULL,"DJB20205",NULL,NULL,"1"
"1618","Jambi","Kab. Batang Hari","Bajubang","DJB20206",NULL,"DJB20206",NULL,NULL,"1"
"1619","Jambi","Kab. Batang Hari","Maro Sebo Ilir","DJB20207",NULL,"DJB20207",NULL,NULL,"1"
"1620","Jambi","Kab. Bungo","Jujuhan","DJB20301",NULL,"DJB20301",NULL,NULL,"1"
"1621","Jambi","Kab. Bungo","Pelepat","DJB20302",NULL,"DJB20302",NULL,NULL,"1"
"1622","Jambi","Kab. Bungo","Rantau Pandan","DJB20303",NULL,"DJB20303",NULL,NULL,"1"
"1623","Jambi","Kab. Bungo","Tanah Sepenggal","DJB20306",NULL,"DJB20306",NULL,NULL,"1"
"1624","Jambi","Kab. Bungo","Tanah Tumbuh","DJB20307",NULL,"DJB20307",NULL,NULL,"1"
"1625","Jambi","Kab. Bungo","Bathin II Babeko","DJB20314",NULL,"DJB20314",NULL,NULL,"1"
"1626","Jambi","Kab. Bungo","Limbur Lubuk Mengkuang","DJB20315",NULL,"DJB20315",NULL,NULL,"1"
"1627","Jambi","Kab. Bungo","Muko-Muko Batin VII","DJB20316",NULL,"DJB20316",NULL,NULL,"1"
"1628","Jambi","Kab. Bungo","Pelepat Ilir","DJB20317",NULL,"DJB20317",NULL,NULL,"1"
"1629","Jambi","Kab. Bungo","Jujuhan Ilir","DJB20317",NULL,"DJB20322",NULL,NULL,"1"
"1630","Jambi","Kab. Bungo","Bathin II Pelayang","DJB20317",NULL,"DJB20325",NULL,NULL,"1"
"1631","Jambi","Kab. Bungo","Bathin III","DJB20317",NULL,"DJB20324",NULL,NULL,"1"
"1632","Jambi","Kab. Bungo","Bathin III Ulu","DJB20317",NULL,"DJB20323",NULL,NULL,"1"
"1633","Jambi","Kab. Bungo","Bungo Dani","DJB20317",NULL,"DJB20320",NULL,NULL,"1"
"1634","Jambi","Kab. Bungo","Pasar Muara Bungo","DJB20317",NULL,"DJB20326",NULL,NULL,"1"
"1635","Jambi","Kab. Bungo","Rimbo Tengah","DJB20317",NULL,"DJB20318",NULL,NULL,"1"
"1636","Jambi","Kab. Bungo","Tanah Sepenggal Lintas","DJB20317",NULL,"DJB20321",NULL,NULL,"1"
"1637","Jambi","Kota Sungaipenuh","Sungai Penuh","DJB20400",NULL,"DJB20400",NULL,NULL,"1"
"1638","Jambi","Kab. Kerinci","Air Hangat","DJB20401",NULL,"DJB20401",NULL,NULL,"1"
"1639","Jambi","Kab. Kerinci","Batang Merangin","DJB20402",NULL,"DJB20402",NULL,NULL,"1"
"1640","Jambi","Kab. Kerinci","Danau Kerinci","DJB20403",NULL,"DJB20403",NULL,NULL,"1"
"1641","Jambi","Kab. Kerinci","Gunung Kerinci","DJB20404",NULL,"DJB20404",NULL,NULL,"1"
"1642","Jambi","Kab. Kerinci","Gunung Raya","DJB20405",NULL,"DJB20405",NULL,NULL,"1"
"1643","Jambi","Kota Sungaipenuh","Hamparan Rawang","DJB20406",NULL,"DJB20406",NULL,NULL,"1"
"1644","Jambi","Kab. Kerinci","Kayu Aro","DJB20407",NULL,"DJB20407",NULL,NULL,"1"
"1645","Jambi","Kab. Kerinci","Keliling Danau","DJB20408",NULL,"DJB20408",NULL,NULL,"1"
"1646","Jambi","Kab. Kerinci","Sitinjau Laut","DJB20409",NULL,"DJB20409",NULL,NULL,"1"
"1647","Jambi","Kab. Kerinci","Air Hangat Timur","DJB20411",NULL,"DJB20411",NULL,NULL,"1"
"1648","Jambi","Kab. Kerinci","Depati Tujuh","DJB20411",NULL,"DJB20416",NULL,NULL,"1"
"1649","Jambi","Kab. Kerinci","Gunung Tujuh","DJB20411",NULL,"DJB20414",NULL,NULL,"1"
"1650","Jambi","Kab. Kerinci","Siulak","DJB20411",NULL,"DJB20415",NULL,NULL,"1"
"1651","Jambi","Kota Sungaipenuh","Kumun Debai","DJB20411",NULL,"DJB20420",NULL,NULL,"1"
"1652","Jambi","Kota Sungaipenuh","Pesisir Bukit","DJB20411",NULL,"DJB20424",NULL,NULL,"1"
"1653","Jambi","Kota Sungaipenuh","Tanah Kampung","DJB20411",NULL,"DJB20423",NULL,NULL,"1"
"1654","Jambi","Kota Sungaipenuh","Koto Baru","DJB20411",NULL,"DJB20419",NULL,NULL,"1"
"1655","Jambi","Kota Sungaipenuh","Pondok Tinggi","DJB20411",NULL,"DJB20421",NULL,NULL,"1"
"1656","Jambi","Kota Sungaipenuh","Sungai Bungkal","DJB20411",NULL,"DJB20422",NULL,NULL,"1"
"1657","Jambi","Kab. Kerinci","Kayu Aro Barat","DJB20411",NULL,"DJB20418",NULL,NULL,"1"
"1658","Jambi","Kab. Kerinci","Siulak Mukai","DJB20411",NULL,"DJB20413",NULL,NULL,"1"
"1659","Jambi","Kab. Kerinci","Air Hangat Barat","DJB20411",NULL,"DJB20417",NULL,NULL,"1"
"1660","Jambi","Kab. Kerinci","Bukitkerman","DJB20411",NULL,"DJB20412",NULL,NULL,"1"
"1661","Jambi","Kab. Muaro Jambi","Jambi Luar Kota","DJB20601",NULL,"DJB20601",NULL,NULL,"1"
"1662","Jambi","Kab. Muaro Jambi","Kumpeh","DJB20602",NULL,"DJB20602",NULL,NULL,"1"
"1663","Jambi","Kab. Muaro Jambi","Kumpeh Ulu","DJB20603",NULL,"DJB20603",NULL,NULL,"1"
"1664","Jambi","Kab. Muaro Jambi","Maro Sebo","DJB20604",NULL,"DJB20604",NULL,NULL,"1"
"1665","Jambi","Kab. Muaro Jambi","Mestong","DJB20605",NULL,"DJB20605",NULL,NULL,"1"
"1666","Jambi","Kab. Muaro Jambi","Sekernan","DJB20606",NULL,"DJB20606",NULL,NULL,"1"
"1667","Jambi","Kab. Muaro Jambi","Sungai Bahar","DJB20607",NULL,"DJB20607",NULL,NULL,"1"
"1668","Jambi","Kab. Muaro Jambi","Sungai Gelam","DJB20607",NULL,"DJB20608",NULL,NULL,"1"
"1669","Jambi","Kab. Muaro Jambi","Bahar Selatan","DJB20607",NULL,"DJB20611",NULL,NULL,"1"
"1670","Jambi","Kab. Muaro Jambi","Bahar Utara","DJB20607",NULL,"DJB20610",NULL,NULL,"1"
"1671","Jambi","Kab. Muaro Jambi","Taman Rajo","DJB20607",NULL,"DJB20609",NULL,NULL,"1"
"1672","Jambi","Kab. Sarolangun","Sarolangun","DJB20700",NULL,"DJB20700",NULL,NULL,"1"
"1673","Jambi","Kab. Sarolangun","Batang Asai","DJB20701",NULL,"DJB20701",NULL,NULL,"1"
"1674","Jambi","Kab. Sarolangun","Limun","DJB20702",NULL,"DJB20708",NULL,NULL,"1"
"1675","Jambi","Kab. Sarolangun","Mandiangin","DJB20703",NULL,"DJB20703",NULL,NULL,"1"
"1676","Jambi","Kab. Sarolangun","Pauh","DJB20704",NULL,"DJB20704",NULL,NULL,"1"
"1677","Jambi","Kab. Sarolangun","Pelawan","DJB20705",NULL,"DJB20707",NULL,NULL,"1"
"1678","Jambi","Kab. Sarolangun","Air Hitam","DJB20705",NULL,"DJB20711",NULL,NULL,"1"
"1679","Jambi","Kab. Sarolangun","Bathin VIII (Batin VIII)","DJB20705",NULL,"DJB20710",NULL,NULL,"1"
"1680","Jambi","Kab. Sarolangun","Cermin Nan Gadang","DJB20705",NULL,"DJB20709",NULL,NULL,"1"
"1681","Jambi","Kab. Sarolangun","Singkut","DJB20705",NULL,"DJB20705",NULL,NULL,"1"
"1682","Jambi","Kab. Tanjung Jabung Timur","Dendang","DJB20801",NULL,"DJB20801",NULL,NULL,"1"
"1683","Jambi","Kab. Tanjung Jabung Timur","Mendahara","DJB20802",NULL,"DJB20802",NULL,NULL,"1"
"1684","Jambi","Kab. Tanjung Jabung Timur","Nipah Panjang","DJB20803",NULL,"DJB20803",NULL,NULL,"1"
"1685","Jambi","Kab. Tanjung Jabung Timur","Rantau Rasau","DJB20804",NULL,"DJB20804",NULL,NULL,"1"
"1686","Jambi","Kab. Tanjung Jabung Timur","Sadu","DJB20805",NULL,"DJB20805",NULL,NULL,"1"
"1687","Jambi","Kab. Tanjung Jabung Timur","Berbak","DJB20805",NULL,"DJB20810",NULL,NULL,"1"
"1688","Jambi","Kab. Tanjung Jabung Timur","Geragai","DJB20805",NULL,"DJB20806",NULL,NULL,"1"
"1689","Jambi","Kab. Tanjung Jabung Timur","Kuala Jambi","DJB20805",NULL,"DJB20809",NULL,NULL,"1"
"1690","Jambi","Kab. Tanjung Jabung Timur","Mendahara Ulu","DJB20805",NULL,"DJB20808",NULL,NULL,"1"
"1691","Jambi","Kab. Tanjung Jabung Timur","Muara Sabak Barat","DJB20805",NULL,"DJB20807",NULL,NULL,"1"
"1692","Jambi","Kab. Tanjung Jabung Timur","Muara Sabak Timur","DJB20805",NULL,"DJB20800",NULL,NULL,"1"
"1693","Jambi","Kab. Tebo","Muara Tabir","DJB20900",NULL,"DJB20912",NULL,NULL,"1"
"1694","Jambi","Kab. Tebo","Rimbo Bujang","DJB20901",NULL,"DJB20901",NULL,NULL,"1"
"1695","Jambi","Kab. Tebo","Rimbo Ilir","DJB20902",NULL,"DJB20902",NULL,NULL,"1"
"1696","Jambi","Kab. Tebo","Rimbo Ulu","DJB20903",NULL,"DJB20903",NULL,NULL,"1"
"1697","Jambi","Kab. Tebo","Sumay","DJB20904",NULL,"DJB20904",NULL,NULL,"1"
"1698","Jambi","Kab. Tebo","Tebo Ilir","DJB20905",NULL,"DJB20905",NULL,NULL,"1"
"1699","Jambi","Kab. Tebo","Tebo Tengah","DJB20906",NULL,"DJB20906",NULL,NULL,"1"
"1700","Jambi","Kab. Tebo","Tebo Ulu","DJB20907",NULL,"DJB20907",NULL,NULL,"1"
"1701","Jambi","Kab. Tebo","Tengah Ilir","DJB20908",NULL,"DJB20908",NULL,NULL,"1"
"1702","Jambi","Kab. Tebo","VII Koto","DJB20909",NULL,"DJB20909",NULL,NULL,"1"
"1703","Jambi","Kab. Tebo","Serai Serumpun","DJB20909",NULL,"DJB20911",NULL,NULL,"1"
"1704","Jambi","Kab. Tebo","VII Koto Ilir","DJB20909",NULL,"DJB20910",NULL,NULL,"1"
"1705","Papua","Kota Jayapura ","Abepura","DJJ10001",NULL,"DJJ10001",NULL,NULL,"1"
"1706","Papua","Kab. Jayapura ","Demta","DJJ10004",NULL,"DJJ10004",NULL,NULL,"1"
"1707","Papua","Kab. Jayapura ","Depapre","DJJ10005",NULL,"DJJ10005",NULL,NULL,"1"
"1708","Papua","Kab. Jayapura ","Kaureh","DJJ10006",NULL,"DJJ10006",NULL,NULL,"1"
"1709","Papua","Kab. Jayapura ","Kemtuk Gresi","DJJ10007",NULL,"DJJ10007",NULL,NULL,"1"
"1710","Papua","Kab. Jayapura ","Nimboran","DJJ10011",NULL,"DJJ10011",NULL,NULL,"1"
"1711","Papua","Kab. Jayapura ","Sentani","DJJ10015",NULL,"DJJ10015",NULL,NULL,"1"
"1712","Papua","Kab. Jayapura ","Unurum Guay","DJJ10018",NULL,"DJJ10018",NULL,NULL,"1"
"1713","Papua","Kab. Jayapura ","Kemtuk","DJJ10025",NULL,"DJJ10025",NULL,NULL,"1"
"1714","Papua","Kab. Jayapura ","Nimbokrang","DJJ10026",NULL,"DJJ10026",NULL,NULL,"1"
"1715","Papua","Kab. Jayapura ","Sentani Barat","DJJ10027",NULL,"DJJ10027",NULL,NULL,"1"
"1716","Papua","Kab. Jayapura ","Sentani Timur","DJJ10028",NULL,"DJJ10028",NULL,NULL,"1"
"1717","Papua","Kota Jayapura ","Jayapura Selatan","DJJ10029",NULL,"DJJ10029",NULL,NULL,"1"
"1718","Papua","Kota Jayapura ","Jayapura Utara","DJJ10030",NULL,"DJJ10030",NULL,NULL,"1"
"1719","Papua","Kota Jayapura ","Muara Tami","DJJ10031",NULL,"DJJ10031",NULL,NULL,"1"
"1720","Papua","Kota Jayapura ","Heram","DJJ10030",NULL,"DJJ10041",NULL,NULL,"1"
"1721","Papua","Kab. Jayapura ","Nambluong","DJJ10031",NULL,"DJJ10036",NULL,NULL,"1"
"1722","Papua","Kab. Jayapura ","Ravenirara","DJJ10031",NULL,"DJJ10035",NULL,NULL,"1"
"1723","Papua","Kab. Jayapura ","Waibu","DJJ10015",NULL,"DJJ10040",NULL,NULL,"1"
"1724","Papua","Kab. Jayapura ","Yapsi","DJJ10015",NULL,"DJJ10034",NULL,NULL,"1"
"1725","Papua","Kab. Jayapura ","Yokari","DJJ10015",NULL,"DJJ10033",NULL,NULL,"1"
"1726","Papua","Kab. Jayapura ","Ebungfau (Ebungfa)","DJJ10015",NULL,"DJJ10038",NULL,NULL,"1"
"1727","Papua","Kab. Jayapura ","Airu","DJJ10031",NULL,"DJJ10039",NULL,NULL,"1"
"1728","Papua","Kab. Jayapura ","Gresi Selatan","DJJ10031",NULL,"DJJ10037",NULL,NULL,"1"
"1729","Papua","Kab. Biak Numfor ","Biak Kota","DJJ20100",NULL,"DJJ20100",NULL,NULL,"1"
"1730","Papua","Kab. Biak Numfor ","Biak Barat","DJJ20101",NULL,"DJJ20101",NULL,NULL,"1"
"1731","Papua","Kab. Biak Numfor ","Biak Timur","DJJ20102",NULL,"DJJ20102",NULL,NULL,"1"
"1732","Papua","Kab. Biak Numfor ","Biak Utara","DJJ20103",NULL,"DJJ20103",NULL,NULL,"1"
"1733","Papua","Kab. Biak Numfor ","Numfor Barat","DJJ20104",NULL,"DJJ20104",NULL,NULL,"1"
"1734","Papua","Kab. Biak Numfor ","Numfor Timur","DJJ20105",NULL,"DJJ20105",NULL,NULL,"1"
"1735","Papua","Kab. Biak Numfor ","Padaido","DJJ20109",NULL,"DJJ20109",NULL,NULL,"1"
"1736","Papua","Kab. Biak Numfor ","Samofa","DJJ20110",NULL,"DJJ20110",NULL,NULL,"1"
"1737","Papua","Kab. Biak Numfor ","Warsa","DJJ20111",NULL,"DJJ20111",NULL,NULL,"1"
"1738","Papua","Kab. Biak Numfor ","Yendidori","DJJ20112",NULL,"DJJ20112",NULL,NULL,"1"
"1739","Papua","Kab. Biak Numfor ","Aimando Padaido","DJJ20112",NULL,"DJJ20121",NULL,NULL,"1"
"1740","Papua","Kab. Biak Numfor ","Andey","DJJ20112",NULL,"DJJ20120",NULL,NULL,"1"
"1741","Papua","Kab. Biak Numfor ","Bondifuar","DJJ20100",NULL,"DJJ20119",NULL,NULL,"1"
"1742","Papua","Kab. Biak Numfor ","Bruyadori","DJJ20112",NULL,"DJJ20118",NULL,NULL,"1"
"1743","Papua","Kab. Biak Numfor ","Oridek","DJJ20100",NULL,"DJJ20117",NULL,NULL,"1"
"1744","Papua","Kab. Biak Numfor ","Poiru","DJJ20112",NULL,"DJJ20115",NULL,NULL,"1"
"1745","Papua","Kab. Biak Numfor ","Swandiwe","DJJ20100",NULL,"DJJ20114",NULL,NULL,"1"
"1746","Papua","Kab. Biak Numfor ","Yawosi","DJJ20100",NULL,"DJJ20113",NULL,NULL,"1"
"1747","Papua","Kab. Biak Numfor ","Orkeri","DJJ20100",NULL,"DJJ20116",NULL,NULL,"1"
"1748","Papua","Kab. Merauke","Merauke","DJJ20400",NULL,"DJJ20400",NULL,NULL,"1"
"1749","Papua","Kab. Merauke","Kimaam","DJJ20407",NULL,"DJJ20407",NULL,NULL,"1"
"1750","Papua","Kab. Merauke","Muting","DJJ20411",NULL,"DJJ20411",NULL,NULL,"1"
"1751","Papua","Kab. Merauke","Okaba","DJJ20414",NULL,"DJJ20414",NULL,NULL,"1"
"1752","Papua","Kab. Merauke","Ulilin","DJJ20418",NULL,"DJJ20418",NULL,NULL,"1"
"1753","Papua","Kab. Merauke","Elikobal","DJJ20419",NULL,"DJJ20432",NULL,NULL,"1"
"1754","Papua","Kab. Merauke","Jagebob","DJJ20420",NULL,"DJJ20420",NULL,NULL,"1"
"1755","Papua","Kab. Merauke","Kurik","DJJ20421",NULL,"DJJ20421",NULL,NULL,"1"
"1756","Papua","Kab. Merauke","Semangga","DJJ20422",NULL,"DJJ20422",NULL,NULL,"1"
"1757","Papua","Kab. Merauke","Sota","DJJ20423",NULL,"DJJ20423",NULL,NULL,"1"
"1758","Papua","Kab. Merauke","Tanah Miring","DJJ20424",NULL,"DJJ20424",NULL,NULL,"1"
"1759","Papua","Kab. Merauke","Animha","DJJ20424",NULL,"DJJ20433",NULL,NULL,"1"
"1760","Papua","Kab. Merauke","Ilyawab","DJJ20424",NULL,"DJJ20434",NULL,NULL,"1"
"1761","Papua","Kab. Merauke","Kaptel","DJJ20424",NULL,"DJJ20431",NULL,NULL,"1"
"1762","Papua","Kab. Merauke","Malind","DJJ20424",NULL,"DJJ20430",NULL,NULL,"1"
"1763","Papua","Kab. Merauke","Naukenjerai","DJJ20424",NULL,"DJJ20429",NULL,NULL,"1"
"1764","Papua","Kab. Merauke","Ngguti","DJJ20424",NULL,"DJJ20428",NULL,NULL,"1"
"1765","Papua","Kab. Merauke","Tabonji","DJJ20424",NULL,"DJJ20427",NULL,NULL,"1"
"1766","Papua","Kab. Merauke","Tubang","DJJ20424",NULL,"DJJ20426",NULL,NULL,"1"
"1767","Papua","Kab. Merauke","Waan","DJJ20424",NULL,"DJJ20425",NULL,NULL,"1"
"1768","Papua","Kab. Nabire","Nabire","DJJ20500",NULL,"DJJ20500",NULL,NULL,"1"
"1769","Papua","Kab. Dogiyai ","Kamu","DJJ20506",NULL,"DJJ20506",NULL,NULL,"1"
"1770","Papua","Kab. Dogiyai ","Mapia","DJJ20507",NULL,"DJJ20507",NULL,NULL,"1"
"1771","Papua","Kab. Nabire","Napan","DJJ20509",NULL,"DJJ20509",NULL,NULL,"1"
"1772","Papua","Kab. Nabire","Yaur","DJJ20516",NULL,"DJJ20516",NULL,NULL,"1"
"1773","Papua","Kab. Dogiyai ","Kamu Utara (Ikrar/Ikrat)","DJJ20519",NULL,"DJJ20519",NULL,NULL,"1"
"1774","Papua","Kab. Nabire","Makimi","DJJ20520",NULL,"DJJ20520",NULL,NULL,"1"
"1775","Papua","Kab. Nabire","Siriwo","DJJ20521",NULL,"DJJ20521",NULL,NULL,"1"
"1776","Papua","Kab. Dogiyai ","Piyaiye (Sukikai)","DJJ20522",NULL,"DJJ20522",NULL,NULL,"1"
"1777","Papua","Kab. Nabire","Teluk Umar","DJJ20523",NULL,"DJJ20523",NULL,NULL,"1"
"1778","Papua","Kab. Nabire","Uwapa","DJJ20524",NULL,"DJJ20524",NULL,NULL,"1"
"1779","Papua","Kab. Nabire","Wanggar","DJJ20525",NULL,"DJJ20525",NULL,NULL,"1"
"1780","Papua","Kab. Kepulauan Yapen","Yapen Barat","DJJ20603",NULL,"DJJ20603",NULL,NULL,"1"
"1781","Papua","Kab. Kepulauan Yapen","Yapen Timur","DJJ20604",NULL,"DJJ20604",NULL,NULL,"1"
"1782","Papua","Kab. Kepulauan Yapen","Angkaisera","DJJ20606",NULL,"DJJ20606",NULL,NULL,"1"
"1783","Papua","Kab. Kepulauan Yapen","Poom","DJJ20607",NULL,"DJJ20607",NULL,NULL,"1"
"1784","Papua","Kab. Kepulauan Yapen","Yapen Selatan","DJJ20609",NULL,"DJJ20609",NULL,NULL,"1"
"1785","Papua","Kab. Kepulauan Yapen","Kepulauan Ambai","DJJ20609",NULL,"DJJ20629",NULL,NULL,"1"
"1786","Papua","Kab. Kepulauan Yapen","Kosiwo","DJJ20400",NULL,"DJJ20627",NULL,NULL,"1"
"1787","Papua","Kab. Kepulauan Yapen","Raimbawi","DJJ20609",NULL,"DJJ20621",NULL,NULL,"1"
"1788","Papua","Kab. Kepulauan Yapen","Teluk Ampimoi","DJJ20609",NULL,"DJJ20619",NULL,NULL,"1"
"1789","Papua","Kab. Kepulauan Yapen","Windesi","DJJ20609",NULL,"DJJ20630",NULL,NULL,"1"
"1790","Papua","Kab. Kepulauan Yapen","Wonawa","DJJ20609",NULL,"DJJ20617",NULL,NULL,"1"
"1791","Papua","Kab. Kepulauan Yapen","Yapen Utara","DJJ20609",NULL,"DJJ20615",NULL,NULL,"1"
"1792","Papua","Kab. Kepulauan Yapen","Pulau Kurudu","DJJ20609",NULL,"DJJ20625",NULL,NULL,"1"
"1793","Papua","Kab. Kepulauan Yapen","Pulau Yerui","DJJ20609",NULL,"DJJ20623",NULL,NULL,"1"
"1794","Papua","Kab. Jayawijaya ","Wamena","DJJ20700",NULL,"DJJ20700",NULL,NULL,"1"
"1795","Papua","Kab. Jayawijaya ","Asologaima (Asalogaima)","DJJ20701",NULL,"DJJ20701",NULL,NULL,"1"
"1796","Papua","Kab. Jayawijaya ","Kurulu","DJJ20705",NULL,"DJJ20705",NULL,NULL,"1"
"1797","Papua","Kab. Lanny Jaya","Makki","DJJ20708",NULL,"DJJ20775",NULL,NULL,"1"
"1798","Papua","Kab. Lanny Jaya","Tiom","DJJ20711",NULL,"DJJ20711",NULL,NULL,"1"
"1799","Papua","Kab. Yalimo","Abenaho","DJJ20712",NULL,"DJJ20712",NULL,NULL,"1"
"1800","Papua","Kab. Yalimo","Apalapsili","DJJ20713",NULL,"DJJ20713",NULL,NULL,"1"
"1801","Papua","Kab. Jayawijaya ","Bolakme","DJJ20714",NULL,"DJJ20714",NULL,NULL,"1"
"1802","Papua","Kab. Lanny Jaya","Gamelia","DJJ20715",NULL,"DJJ20715",NULL,NULL,"1"
"1803","Papua","Kab. Jayawijaya ","Hubikosi (Hobikosi)","DJJ20716",NULL,"DJJ20716",NULL,NULL,"1"
"1804","Papua","Kab. Nduga","Kenyam","DJJ20717",NULL,"DJJ20717",NULL,NULL,"1"
"1805","Papua","Kab. Mamberamo Tengah","Kobakma","DJJ20718",NULL,"DJJ20718",NULL,NULL,"1"
"1806","Papua","Kab. Nduga","Mapenduma","DJJ20719",NULL,"DJJ20719",NULL,NULL,"1"
"1807","Papua","Kab. Lanny Jaya","Pirime","DJJ20720",NULL,"DJJ20720",NULL,NULL,"1"
"1808","Papua","Kab. Jayawijaya ","Asolokobal","DJJ20720",NULL,"DJJ20755",NULL,NULL,"1"
"1809","Papua","Kab. Jayawijaya ","Musatfak","DJJ20720",NULL,"DJJ20743",NULL,NULL,"1"
"1810","Papua","Kab. Jayawijaya ","Pelebaga","DJJ20720",NULL,"DJJ20741",NULL,NULL,"1"
"1811","Papua","Kab. Jayawijaya ","Walelagama","DJJ20720",NULL,"DJJ20728",NULL,NULL,"1"
"1812","Papua","Kab. Jayawijaya ","Wollo (Wolo)","DJJ20720",NULL,"DJJ20723",NULL,NULL,"1"
"1813","Papua","Kab. Jayawijaya ","Yalengga","DJJ20720",NULL,"DJJ20721",NULL,NULL,"1"
"1814","Papua","Kab. Jayawijaya ","Asotipo","DJJ20720",NULL,"DJJ20754",NULL,NULL,"1"
"1815","Papua","Kab. Jayawijaya ","Bpiri","DJJ20720",NULL,"DJJ20753",NULL,NULL,"1"
"1816","Papua","Kab. Jayawijaya ","Bugi","DJJ20720",NULL,"DJJ20752",NULL,NULL,"1"
"1817","Papua","Kab. Jayawijaya ","Hubikiak","DJJ20720",NULL,"DJJ20751",NULL,NULL,"1"
"1818","Papua","Kab. Jayawijaya ","Ibele","DJJ20720",NULL,"DJJ20750",NULL,NULL,"1"
"1819","Papua","Kab. Jayawijaya ","Itlay Hisage","DJJ20720",NULL,"DJJ20749",NULL,NULL,"1"
"1820","Papua","Kab. Jayawijaya ","Koragi","DJJ20720",NULL,"DJJ20748",NULL,NULL,"1"
"1821","Papua","Kab. Jayawijaya ","Libarek","DJJ20720",NULL,"DJJ20747",NULL,NULL,"1"
"1822","Papua","Kab. Jayawijaya ","Maima","DJJ20720",NULL,"DJJ20746",NULL,NULL,"1"
"1823","Papua","Kab. Jayawijaya ","Molagalome","DJJ20720",NULL,"DJJ20745",NULL,NULL,"1"
"1824","Papua","Kab. Jayawijaya ","Muliama","DJJ20720",NULL,"DJJ20744",NULL,NULL,"1"
"1825","Papua","Kab. Jayawijaya ","Napua","DJJ20720",NULL,"DJJ20742",NULL,NULL,"1"
"1826","Papua","Kab. Jayawijaya ","Piramid","DJJ20720",NULL,"DJJ20740",NULL,NULL,"1"
"1827","Papua","Kab. Jayawijaya ","Pisugi","DJJ20720",NULL,"DJJ20739",NULL,NULL,"1"
"1828","Papua","Kab. Jayawijaya ","Popugoba","DJJ20720",NULL,"DJJ20738",NULL,NULL,"1"
"1829","Papua","Kab. Jayawijaya ","Siepkosi","DJJ20720",NULL,"DJJ20737",NULL,NULL,"1"
"1830","Papua","Kab. Jayawijaya ","Silo Karno Doga","DJJ20720",NULL,"DJJ20736",NULL,NULL,"1"
"1831","Papua","Kab. Jayawijaya ","Taelarek","DJJ20720",NULL,"DJJ20735",NULL,NULL,"1"
"1832","Papua","Kab. Jayawijaya ","Tagime","DJJ20720",NULL,"DJJ20734",NULL,NULL,"1"
"1833","Papua","Kab. Jayawijaya ","Tagineri","DJJ20720",NULL,"DJJ20733",NULL,NULL,"1"
"1834","Papua","Kab. Jayawijaya ","Trikora","DJJ20720",NULL,"DJJ20732",NULL,NULL,"1"
"1835","Papua","Kab. Jayawijaya ","Usilimo","DJJ20720",NULL,"DJJ20731",NULL,NULL,"1"
"1836","Papua","Kab. Jayawijaya ","Wadangku","DJJ20720",NULL,"DJJ20730",NULL,NULL,"1"
"1837","Papua","Kab. Jayawijaya ","Walaik","DJJ20720",NULL,"DJJ20729",NULL,NULL,"1"
"1838","Papua","Kab. Jayawijaya ","Wame","DJJ20720",NULL,"DJJ20727",NULL,NULL,"1"
"1839","Papua","Kab. Jayawijaya ","Welesi","DJJ20720",NULL,"DJJ20726",NULL,NULL,"1"
"1840","Papua","Kab. Jayawijaya ","Wesaput","DJJ20720",NULL,"DJJ20725",NULL,NULL,"1"
"1841","Papua","Kab. Jayawijaya ","Wita Waya","DJJ20720",NULL,"DJJ20724",NULL,NULL,"1"
"1842","Papua","Kab. Jayawijaya ","Wouma","DJJ20720",NULL,"DJJ20722",NULL,NULL,"1"
"1843","Papua","Kab. Asmat ","Agats","DJJ20800",NULL,"DJJ20800",NULL,NULL,"1"
"1844","Papua","Kab. Asmat ","Akat","DJJ20801",NULL,"DJJ20801",NULL,NULL,"1"
"1845","Papua","Kab. Asmat ","Atsy / Atsj","DJJ20802",NULL,"DJJ20802",NULL,NULL,"1"
"1846","Papua","Kab. Asmat ","Fayit","DJJ20803",NULL,"DJJ20803",NULL,NULL,"1"
"1847","Papua","Kab. Asmat ","Pantai Kasuari","DJJ20804",NULL,"DJJ20804",NULL,NULL,"1"
"1848","Papua","Kab. Asmat ","Sawa Erma","DJJ20805",NULL,"DJJ20805",NULL,NULL,"1"
"1849","Papua","Kab. Asmat ","Suator","DJJ20806",NULL,"DJJ20806",NULL,NULL,"1"
"1850","Papua","Kab. Asmat ","Ayip","DJJ20806",NULL,"DJJ20818",NULL,NULL,"1"
